"decade","app.timing","app.mthd","crop.status","incorp.timing","man.trt","man.source","id","incorp","man.descrip.d.x","man.type.d","app.mthd.d.x","crop.status.d","app.timing.d.x","incorp.timing.d","notes.inputs","man.dm","man.ph","man.tn","man.tan","man.descrip.d.y","man.source.d","man.source.pig","t.incorp","incorp.deep","incorp.shallow","crop","crop.hght","crop.notes","grass.hght","cereal.hght","app.mthd.d.y","app.timing.d.y","bsth.cereal.hght","month.start","month.end","app.timing.d","date.notes","air.temp","wind.2m","app.mthd.bc","app.mthd.os","app.rate","tan.app","app.rate.nos","ct","rain.rate","rain.cum","id1","emis","EF","emis.def","EF.def","man.trt.nm","incorp.nm","EFp"
2000,"Spring-summer","Broadcast","+","None","None","Pig","0070-2000","None","Ikke behandlet gylle","Svin","Bredspredning","+","Forår-sommer",NA,NA,3.9,7.6,4.4,3.3,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"Cereal and grass",15,NA,10,15,"Bredspredning","Forår-sommer",0,4,8,"Forår-sommer",NA,13.44,2.8,1,0,30,99,30,168,0.074,12.21,70,29.1,0.294,26.9,0.272,"No treatment","No incorp.",29.4
2000,"Late summer-autumn","Broadcast","+","None","None","Pig","0071-2000","None","Ikke behandlet gylle","Svin","Bredspredning","+","Sensommer-efterår",NA,NA,3.9,7.6,4.4,3.3,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Bredspredning","Sensommer-efterår",0,7,9,"Sensommer-efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.8,2.7,1,0,30,99,30,168,0.074,12.21,71,30.2,0.305,28.4,0.287,"No treatment","No incorp.",30.5
2000,"Late summer-autumn","Broadcast","-","< 12 hours","None","Pig","0072-2000","Shallow","Ikke behandlet gylle","Svin","Bredspredning","-","Sensommer-efterår","< 12 timer",NA,3.9,7.6,4.4,3.3,"Ikke behandlet gylle","Svin",1,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,7,9,"Sensommer-efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.8,2.7,1,0,30,99,30,168,0.074,12.21,72,16.8,0.169,28.4,0.287,"No treatment","Shallow incorp.",16.9
2000,"Late summer-autumn","Broadcast","-","> 12 hours","None","Pig","0073-2000","Shallow","Ikke behandlet gylle","Svin","Bredspredning","-","Sensommer-efterår","> 12 timer",NA,3.9,7.6,4.4,3.3,"Ikke behandlet gylle","Svin",1,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,7,9,"Sensommer-efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.8,2.7,1,0,30,99,30,168,0.074,12.21,73,16.8,0.169,28.4,0.287,"No treatment","Shallow incorp.",16.9
2000,"Late summer-autumn","Broadcast","-","None","None","Pig","0074-2000","None","Ikke behandlet gylle","Svin","Bredspredning","-","Sensommer-efterår",NA,NA,3.9,7.6,4.4,3.3,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,7,9,"Sensommer-efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.8,2.7,1,0,30,99,30,168,0.074,12.21,74,30.2,0.305,28.4,0.287,"No treatment","No incorp.",30.5
2000,"March","Open slot injection","-","None","None","Digestate","0075-2000","None","Ikke behandlet gylle","Bioforgasset","Nedfælder","-","Marts",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,3.1,3.5,0,1,30,90,0,168,0.074,12.21,75,12.9,0.143,10.6,0.118,"No treatment","No incorp.",14.3
2000,"April","Open slot injection","-","None","None","Digestate","0076-2000","None","Ikke behandlet gylle","Bioforgasset","Nedfælder","-","April",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,7.6,3,0,1,30,90,0,168,0.074,12.21,76,14.6,0.162,12.7,0.141,"No treatment","No incorp.",16.2
2000,"March","Open slot injection","+","None","None","Digestate","0077-2000","None","Ikke behandlet gylle","Bioforgasset","Nedfælder","+","Marts",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Nedfælder","Marts",0,3,3,"Marts",NA,3.1,3.5,0,1,30,90,0,168,0.074,12.21,77,12.9,0.143,10.6,0.118,"No treatment","No incorp.",14.3
2000,"April","Open slot injection","+","None","None","Digestate","0078-2000","None","Ikke behandlet gylle","Bioforgasset","Nedfælder","+","April",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Nedfælder","April",0,4,4,"April",NA,7.6,3,0,1,30,90,0,168,0.074,12.21,78,14.6,0.162,12.7,0.141,"No treatment","No incorp.",16.2
2000,"Summer, grass","Open slot injection","+","None","None","Digestate","0079-2000","None","Ikke behandlet gylle","Bioforgasset","Nedfælder","+","Sommer, græsnedfældning",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Nedfælder","Sommer, græsnedfældning",0,5,8,"Sommer, græsnedfældning",NA,14.9,2.75,0,1,30,90,0,168,0.074,12.21,79,17.7,0.197,16.8,0.187,"No treatment","No incorp.",19.7
2000,"Summer, before winter rapeseed","Open slot injection","-","None","None","Digestate","0080-2000","None","Ikke behandlet gylle","Bioforgasset","Nedfælder","-","Sommer, før vinterraps",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,7,8,"Sommer, før vinterraps",NA,16.85,2.6,0,1,30,90,0,168,0.074,12.21,80,18.4,0.205,18,0.2,"No treatment","No incorp.",20.5
2000,"Autumn","Open slot injection","+","None","None","Digestate","0081-2000","None","Ikke behandlet gylle","Bioforgasset","Nedfælder","+","Efterår",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Nedfælder","Efterår",0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.7,2.9,0,1,30,90,0,168,0.074,12.21,81,17.2,0.192,16.1,0.179,"No treatment","No incorp.",19.2
2000,"Autumn","Open slot injection","-","None","None","Digestate","0082-2000","None","Ikke behandlet gylle","Bioforgasset","Nedfælder","-","Efterår",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.7,2.9,0,1,30,90,0,168,0.074,12.21,82,17.2,0.192,16.1,0.179,"No treatment","No incorp.",19.2
2000,"March","Trailing hose","-","24.0","None","Digestate","0083-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","Marts","24.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,24,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,3.1,3.5,0,0,30,90,30,168,0.074,12.21,83,13.4,0.149,16.6,0.184,"No treatment","Shallow incorp.",14.9
2000,"March","Trailing hose","-","12.0","None","Digestate","0084-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","Marts","12.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,3.1,3.5,0,0,30,90,30,168,0.074,12.21,84,11.6,0.128,16.1,0.179,"No treatment","Shallow incorp.",12.8
2000,"March","Trailing hose","-","6.0","None","Digestate","0085-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","Marts","6.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,6,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,3.1,3.5,0,0,30,90,30,168,0.074,12.21,85,10.1,0.112,15.3,0.17,"No treatment","Shallow incorp.",11.2
2000,"March","Trailing hose","-","4.0","None","Digestate","0086-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","Marts","4.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,4,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,3.1,3.5,0,0,30,90,30,168,0.074,12.21,86,9.37,0.104,14.8,0.165,"No treatment","Shallow incorp.",10.4
2000,"April","Trailing hose","-","24.0","None","Digestate","0087-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","April","24.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,24,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,7.6,3,0,0,30,90,30,168,0.074,12.21,87,17.1,0.19,20.3,0.226,"No treatment","Shallow incorp.",19
2000,"April","Trailing hose","-","12.0","None","Digestate","0088-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","April","12.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,7.6,3,0,0,30,90,30,168,0.074,12.21,88,15.2,0.168,19.9,0.221,"No treatment","Shallow incorp.",16.8
2000,"April","Trailing hose","-","6.0","None","Digestate","0089-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","April","6.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,6,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,7.6,3,0,0,30,90,30,168,0.074,12.21,89,13.2,0.146,18.8,0.209,"No treatment","Shallow incorp.",14.6
2000,"April","Trailing hose","-","4.0","None","Digestate","0090-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","April","4.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,4,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,7.6,3,0,0,30,90,30,168,0.074,12.21,90,12.1,0.135,18.1,0.201,"No treatment","Shallow incorp.",13.5
2000,"March","Trailing hose","+","None","None","Digestate","0091-2000","None","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","+","Marts",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"Winter cereal",15,NA,0,15,"Slæbeslanger","Marts",15,3,3,"Marts",NA,3.1,3.5,0,0,30,90,30,168,0.074,12.21,91,23.3,0.259,16.6,0.185,"No treatment","No incorp.",25.9
2000,"April","Trailing hose","+","None","None","Digestate","0092-2000","None","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","+","April",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"Winter cereal",25,NA,0,25,"Slæbeslanger","April",25,4,4,"April",NA,7.6,3,0,0,30,90,30,168,0.074,12.21,92,26.2,0.291,20.3,0.226,"No treatment","No incorp.",29.1
2000,"May","Trailing hose","+","None","None","Digestate","0093-2000","None","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","+","Maj",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"Spring cereal",15,NA,0,15,"Slæbeslanger","Maj",15,5,5,"Maj",NA,11.6,2.9,0,0,30,90,30,168,0.074,12.21,93,31.3,0.347,24.2,0.269,"No treatment","No incorp.",34.7
2000,"Summer","Trailing hose","+","None","None","Digestate","0094-2000","None","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","+","Sommer",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"Grass",10,"not relevant - except field acidification to grass",10,0,"Slæbeslanger","Sommer",0,6,8,"Sommer",NA,16,2.7,0,0,30,90,30,168,0.074,12.21,94,36.5,0.405,28.4,0.316,"No treatment","No incorp.",40.5
2000,"Summer","Trailing hose","-","24.0","None","Digestate","0095-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","Sommer","24.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,24,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,6,8,"Sommer",NA,16,2.7,0,0,30,90,30,168,0.074,12.21,95,24.6,0.274,28.4,0.316,"No treatment","Shallow incorp.",27.4
2000,"Summer","Trailing hose","-","12.0","None","Digestate","0096-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","Sommer","12.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,6,8,"Sommer",NA,16,2.7,0,0,30,90,30,168,0.074,12.21,96,23.3,0.259,28.2,0.314,"No treatment","Shallow incorp.",25.9
2000,"Summer","Trailing hose","-","6.0","None","Digestate","0097-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","Sommer","6.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,6,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,6,8,"Sommer",NA,16,2.7,0,0,30,90,30,168,0.074,12.21,97,21.8,0.242,27.2,0.302,"No treatment","Shallow incorp.",24.2
2000,"Summer","Trailing hose","-","4.0","None","Digestate","0098-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","Sommer","4.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,4,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,6,8,"Sommer",NA,16,2.7,0,0,30,90,30,168,0.074,12.21,98,20.5,0.227,26.2,0.291,"No treatment","Shallow incorp.",22.7
2000,"Autumn","Trailing hose","+","None","None","Digestate","0099-2000","None","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","+","Efterår",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"Grass",15,"grass seeds crops",10,0,"Slæbeslanger","Efterår",0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.7,2.9,0,0,30,90,30,168,0.074,12.21,99,34.7,0.385,26.3,0.292,"No treatment","No incorp.",38.5
2000,"Autumn","Trailing hose","-","24.0","None","Digestate","0100-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","Efterår","24.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,24,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.7,2.9,0,0,30,90,30,168,0.074,12.21,100,23.1,0.256,26.2,0.292,"No treatment","Shallow incorp.",25.6
2000,"Autumn","Trailing hose","-","12.0","None","Digestate","0101-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","Efterår","12.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.7,2.9,0,0,30,90,30,168,0.074,12.21,101,21.6,0.24,26,0.288,"No treatment","Shallow incorp.",24
2000,"Autumn","Trailing hose","-","6.0","None","Digestate","0102-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","Efterår","6.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,6,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.7,2.9,0,0,30,90,30,168,0.074,12.21,102,19.7,0.219,24.8,0.276,"No treatment","Shallow incorp.",21.9
2000,"Autumn","Trailing hose","-","4.0","None","Digestate","0103-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Slæbeslanger","-","Efterår","4.0",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,4,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.7,2.9,0,0,30,90,30,168,0.074,12.21,103,18.2,0.202,23.9,0.265,"No treatment","Shallow incorp.",20.2
2000,"Winter-spring","Broadcast","-","< 12 hours","None","Digestate","0104-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Bredspredning","-","Vinter-forår","< 12 timer",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,11,3,"Vinter-forår",NA,11.0444444444444,2.97777777777778,1,0,30,90,30,168,0.074,12.21,104,24.9,0.277,30.4,0.338,"No treatment","Shallow incorp.",27.7
2000,"Winter-spring","Broadcast","-","> 12 hours","None","Digestate","0105-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Bredspredning","-","Vinter-forår","> 12 timer",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,11,3,"Vinter-forår",NA,11.0444444444444,2.97777777777778,1,0,30,90,30,168,0.074,12.21,105,24.9,0.277,30.4,0.338,"No treatment","Shallow incorp.",27.7
2000,"Winter-spring","Broadcast","-/+","None","None","Digestate","0106-2000","None","Ikke behandlet gylle","Bioforgasset","Bredspredning","-/+","Vinter-forår",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,11,3,"Vinter-forår",NA,11.0444444444444,2.97777777777778,1,0,30,90,30,168,0.074,12.21,106,36.6,0.407,30.4,0.338,"No treatment","No incorp.",40.7
2000,"Spring-summer","Broadcast","+","None","None","Digestate","0107-2000","None","Ikke behandlet gylle","Bioforgasset","Bredspredning","+","Forår-sommer",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"Cereal and grass",15,NA,10,15,"Bredspredning","Forår-sommer",0,4,8,"Forår-sommer",NA,13.44,2.8,1,0,30,90,30,168,0.074,12.21,107,37.8,0.42,32.1,0.357,"No treatment","No incorp.",42
2000,"Late summer-autumn","Broadcast","+","None","None","Digestate","0108-2000","None","Ikke behandlet gylle","Bioforgasset","Bredspredning","+","Sensommer-efterår",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Bredspredning","Sensommer-efterår",0,7,9,"Sensommer-efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.8,2.7,1,0,30,90,30,168,0.074,12.21,108,38.9,0.432,33.7,0.375,"No treatment","No incorp.",43.2
2000,"Late summer-autumn","Broadcast","-","< 12 hours","None","Digestate","0109-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Bredspredning","-","Sensommer-efterår","< 12 timer",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,7,9,"Sensommer-efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.8,2.7,1,0,30,90,30,168,0.074,12.21,109,26.4,0.293,33.7,0.375,"No treatment","Shallow incorp.",29.3
2000,"Late summer-autumn","Broadcast","-","> 12 hours","None","Digestate","0110-2000","Shallow","Ikke behandlet gylle","Bioforgasset","Bredspredning","-","Sensommer-efterår","> 12 timer",NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,7,9,"Sensommer-efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.8,2.7,1,0,30,90,30,168,0.074,12.21,110,26.4,0.293,33.7,0.375,"No treatment","Shallow incorp.",29.3
2000,"Late summer-autumn","Broadcast","-","None","None","Digestate","0111-2000","None","Ikke behandlet gylle","Bioforgasset","Bredspredning","-","Sensommer-efterår",NA,NA,5.1,7.9,5.2,3,"Ikke behandlet gylle","Bioforgasset",0,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,7,9,"Sensommer-efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.8,2.7,1,0,30,90,30,168,0.074,12.21,111,38.9,0.432,33.7,0.375,"No treatment","No incorp.",43.2
2000,"March","Trailing hose","-","24.0","Barn acidified","Cattle","0112-2000","Shallow","Gylle forsuret i stald-tank","Kvæg","Slæbeslanger","-","Marts","24.0",NA,6.4,6,3.4,2,"Gylle forsuret i stald-tank","Kvæg",0,24,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,3.1,3.5,0,0,30,60,30,168,0.074,12.21,112,1.83,0.0305,2.9,0.0484,"Barn acidified","Shallow incorp.",3.05
2000,"March","Trailing hose","-","12.0","Barn acidified","Cattle","0113-2000","Shallow","Gylle forsuret i stald-tank","Kvæg","Slæbeslanger","-","Marts","12.0",NA,6.4,6,3.4,2,"Gylle forsuret i stald-tank","Kvæg",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,3.1,3.5,0,0,30,60,30,168,0.074,12.21,113,1.55,0.0259,2.84,0.0474,"Barn acidified","Shallow incorp.",2.59
2000,"March","Trailing hose","-","6.0","Barn acidified","Cattle","0114-2000","Shallow","Gylle forsuret i stald-tank","Kvæg","Slæbeslanger","-","Marts","6.0",NA,6.4,6,3.4,2,"Gylle forsuret i stald-tank","Kvæg",0,6,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,3.1,3.5,0,0,30,60,30,168,0.074,12.21,114,1.39,0.0231,2.75,0.0459,"Barn acidified","Shallow incorp.",2.31
2000,"March","Trailing hose","-","4.0","Barn acidified","Cattle","0115-2000","Shallow","Gylle forsuret i stald-tank","Kvæg","Slæbeslanger","-","Marts","4.0",NA,6.4,6,3.4,2,"Gylle forsuret i stald-tank","Kvæg",0,4,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,3.1,3.5,0,0,30,60,30,168,0.074,12.21,115,1.32,0.0221,2.71,0.0451,"Barn acidified","Shallow incorp.",2.21
2000,"April","Trailing hose","-","24.0","Barn acidified","Cattle","0116-2000","Shallow","Gylle forsuret i stald-tank","Kvæg","Slæbeslanger","-","April","24.0",NA,6.4,6,3.4,2,"Gylle forsuret i stald-tank","Kvæg",0,24,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,7.6,3,0,0,30,60,30,168,0.074,12.21,116,2.33,0.0388,3.62,0.0604,"Barn acidified","Shallow incorp.",3.88
2000,"April","Trailing hose","-","12.0","Barn acidified","Cattle","0117-2000","Shallow","Gylle forsuret i stald-tank","Kvæg","Slæbeslanger","-","April","12.0",NA,6.4,6,3.4,2,"Gylle forsuret i stald-tank","Kvæg",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,7.6,3,0,0,30,60,30,168,0.074,12.21,117,1.97,0.0329,3.53,0.0588,"Barn acidified","Shallow incorp.",3.29
2000,"April","Trailing hose","-","6.0","Barn acidified","Cattle","0118-2000","Shallow","Gylle forsuret i stald-tank","Kvæg","Slæbeslanger","-","April","6.0",NA,6.4,6,3.4,2,"Gylle forsuret i stald-tank","Kvæg",0,6,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,7.6,3,0,0,30,60,30,168,0.074,12.21,118,1.73,0.0289,3.39,0.0565,"Barn acidified","Shallow incorp.",2.89
2000,"April","Trailing hose","-","4.0","Barn acidified","Cattle","0119-2000","Shallow","Gylle forsuret i stald-tank","Kvæg","Slæbeslanger","-","April","4.0",NA,6.4,6,3.4,2,"Gylle forsuret i stald-tank","Kvæg",0,4,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,7.6,3,0,0,30,60,30,168,0.074,12.21,119,1.64,0.0273,3.32,0.0553,"Barn acidified","Shallow incorp.",2.73
2000,"March","Trailing hose","+","None","Barn acidified","Cattle","0120-2000","None","Gylle forsuret i stald-tank","Kvæg","Slæbeslanger","+","Marts",NA,NA,6.4,6,3.4,2,"Gylle forsuret i stald-tank","Kvæg",0,NA,FALSE,FALSE,"Winter cereal",15,NA,0,15,"Slæbeslanger","Marts",15,3,3,"Marts",NA,3.1,3.5,0,0,30,60,30,168,0.074,12.21,120,4.08,0.068,2.92,0.0487,"Barn acidified","No incorp.",6.8
2000,"April","Trailing hose","+","None","Barn acidified","Cattle","0121-2000","None","Gylle forsuret i stald-tank","Kvæg","Slæbeslanger","+","April",NA,NA,6.4,6,3.4,2,"Gylle forsuret i stald-tank","Kvæg",0,NA,FALSE,FALSE,"Winter cereal",25,NA,0,25,"Slæbeslanger","April",25,4,4,"April",NA,7.6,3,0,0,30,60,30,168,0.074,12.21,121,4.58,0.0764,3.65,0.0609,"Barn acidified","No incorp.",7.64
2000,"May","Trailing hose","+","None","Barn acidified","Cattle","0122-2000","None","Gylle forsuret i stald-tank","Kvæg","Slæbeslanger","+","Maj",NA,NA,6.4,6,3.4,2,"Gylle forsuret i stald-tank","Kvæg",0,NA,FALSE,FALSE,"Spring cereal",15,NA,0,15,"Slæbeslanger","Maj",15,5,5,"Maj",NA,11.6,2.9,0,0,30,60,30,168,0.074,12.21,122,5.58,0.093,4.55,0.0758,"Barn acidified","No incorp.",9.3
2000,"Summer","Trailing hose","+","None","Barn acidified","Cattle","0123-2000","None","Gylle forsuret i stald-tank","Kvæg","Slæbeslanger","+","Sommer",NA,NA,6.4,6,3.4,2,"Gylle forsuret i stald-tank","Kvæg",0,NA,FALSE,FALSE,"Grass",10,"not relevant - except field acidification to grass",10,0,"Slæbeslanger","Sommer",0,6,8,"Sommer",NA,16,2.7,0,0,30,60,30,168,0.074,12.21,123,7.9,0.132,5.85,0.0974,"Barn acidified","No incorp.",13.2
2000,"Summer","Trailing hose","-","24.0","Barn acidified","Cattle","0124-2000","Shallow","Gylle forsuret i stald-tank","Kvæg","Slæbeslanger","-","Sommer","24.0",NA,6.4,6,3.4,2,"Gylle forsuret i stald-tank","Kvæg",0,24,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,6,8,"Sommer",NA,16,2.7,0,0,30,60,30,168,0.074,12.21,124,4.83,0.0805,5.79,0.0965,"Barn acidified","Shallow incorp.",8.05
2000,"Summer","Trailing hose","-","12.0","Barn acidified","Cattle","0125-2000","Shallow","Gylle forsuret i stald-tank","Kvæg","Slæbeslanger","-","Sommer","12.0",NA,6.4,6,3.4,2,"Gylle forsuret i stald-tank","Kvæg",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,6,8,"Sommer",NA,16,2.7,0,0,30,60,30,168,0.074,12.21,125,4.11,0.0684,5.58,0.0929,"Barn acidified","Shallow incorp.",6.84
